year_id,period_id,origin,destination,period,start,end
391_2018,35,7,7,864000,2020-12-11,2020-12-21
391_2019,35,7,7,864000,2020-12-11,2020-12-21
391_2020,35,6,6,864000,2020-12-11,2020-12-21
396_2023,35,6,5,864000,2020-12-11,2020-12-21
406_2017,35,5,5,864000,2020-12-11,2020-12-21
406_2018,35,5,5,864000,2020-12-11,2020-12-21
407_2017,35,4,4,864000,2020-12-11,2020-12-21
407_2018,35,4,4,864000,2020-12-11,2020-12-21
407_2019,35,0,0,864000,2020-12-11,2020-12-21
411_2023,35,6,6,864000,2020-12-11,2020-12-21
421_2021,35,6,6,864000,2020-12-11,2020-12-21
425_2017,35,5,5,864000,2020-12-11,2020-12-21
428_2017,35,5,5,864000,2020-12-11,2020-12-21
428_2018,35,0,0,864000,2020-12-11,2020-12-21
431_2017,35,4,4,864000,2020-12-11,2020-12-21
436_2017,35,0,0,864000,2020-12-11,2020-12-21
437_2022,35,6,5,864000,2020-12-11,2020-12-21
440_2017,35,4,4,864000,2020-12-11,2020-12-21
442_2018,35,7,7,864000,2020-12-11,2020-12-21
443_2017,35,4,6,864000,2020-12-11,2020-12-21
443_2018,35,7,7,864000,2020-12-11,2020-12-21
454_2018,35,7,7,864000,2020-12-11,2020-12-21
461_2017,35,4,4,864000,2020-12-11,2020-12-21
461_2018,35,7,7,864000,2020-12-11,2020-12-21
469_2019,35,7,6,864000,2020-12-11,2020-12-21
469_2020,35,4,4,864000,2020-12-11,2020-12-21
469_2022,35,6,6,864000,2020-12-11,2020-12-21
469_2023,35,7,7,864000,2020-12-11,2020-12-21
470_2019,35,5,5,864000,2020-12-11,2020-12-21
482_2018,35,6,4,864000,2020-12-11,2020-12-21
482_2019,35,4,4,864000,2020-12-11,2020-12-21
482_2020,35,4,4,864000,2020-12-11,2020-12-21
482_2021,35,4,4,864000,2020-12-11,2020-12-21
482_2022,35,0,0,864000,2020-12-11,2020-12-21
483_2018,35,4,4,864000,2020-12-11,2020-12-21
483_2019,35,0,0,864000,2020-12-11,2020-12-21
485_2020,35,5,5,864000,2020-12-11,2020-12-21
485_2021,35,6,5,864000,2020-12-11,2020-12-21
485_2022,35,6,5,864000,2020-12-11,2020-12-21
486_2018,35,5,5,864000,2020-12-11,2020-12-21
486_2019,35,4,4,864000,2020-12-11,2020-12-21
486_2020,35,5,5,864000,2020-12-11,2020-12-21
486_2021,35,4,4,864000,2020-12-11,2020-12-21
486_2022,35,4,4,864000,2020-12-11,2020-12-21
486_2023,35,7,7,864000,2020-12-11,2020-12-21
490_2020,35,5,5,864000,2020-12-11,2020-12-21
493_2019,35,6,6,864000,2020-12-11,2020-12-21
495_2021,35,7,7,864000,2020-12-11,2020-12-21
497_2018,35,4,4,864000,2020-12-11,2020-12-21
497_2019,35,4,4,864000,2020-12-11,2020-12-21
497_2020,35,4,4,864000,2020-12-11,2020-12-21
497_2021,35,4,4,864000,2020-12-11,2020-12-21
497_2022,35,6,6,864000,2020-12-11,2020-12-21
497_2023,35,6,6,864000,2020-12-11,2020-12-21
497_2024,35,6,6,864000,2020-12-11,2020-12-21
498_2018,35,5,5,864000,2020-12-11,2020-12-21
499_2018,35,4,4,864000,2020-12-11,2020-12-21
499_2019,35,6,7,864000,2020-12-11,2020-12-21
499_2021,35,4,5,864000,2020-12-11,2020-12-21
501_2018,35,5,5,864000,2020-12-11,2020-12-21
505_2021,35,0,0,864000,2020-12-11,2020-12-21
515_2018,35,,,864000,2020-12-11,2020-12-21
517_2018,35,5,5,864000,2020-12-11,2020-12-21
517_2019,35,6,6,864000,2020-12-11,2020-12-21
517_2020,35,5,5,864000,2020-12-11,2020-12-21
524_2018,35,4,5,864000,2020-12-11,2020-12-21
524_2019,35,6,7,864000,2020-12-11,2020-12-21
524_2020,35,5,5,864000,2020-12-11,2020-12-21
710_2019,35,5,5,864000,2020-12-11,2020-12-21
710_2020,35,5,5,864000,2020-12-11,2020-12-21
710_2021,35,6,6,864000,2020-12-11,2020-12-21
710_2022,35,6,5,864000,2020-12-11,2020-12-21
755_2019,35,5,0,864000,2020-12-11,2020-12-21
756_2019,35,0,0,864000,2020-12-11,2020-12-21
791_2019,35,6,4,864000,2020-12-11,2020-12-21
791_2020,35,6,6,864000,2020-12-11,2020-12-21
791_2021,35,4,4,864000,2020-12-11,2020-12-21
791_2022,35,6,6,864000,2020-12-11,2020-12-21
791_2023,35,0,0,864000,2020-12-11,2020-12-21
830_2019,35,5,5,864000,2020-12-11,2020-12-21
830_2020,35,5,5,864000,2020-12-11,2020-12-21
830_2021,35,5,5,864000,2020-12-11,2020-12-21
830_2022,35,5,5,864000,2020-12-11,2020-12-21
832_2019,35,5,5,864000,2020-12-11,2020-12-21
832_2020,35,5,5,864000,2020-12-11,2020-12-21
832_2022,35,5,5,864000,2020-12-11,2020-12-21
832_2023,35,5,5,864000,2020-12-11,2020-12-21
832_2024,35,7,7,864000,2020-12-11,2020-12-21
833_2019,35,6,6,864000,2020-12-11,2020-12-21
833_2020,35,4,4,864000,2020-12-11,2020-12-21
833_2021,35,7,7,864000,2020-12-11,2020-12-21
833_2023,35,0,0,864000,2020-12-11,2020-12-21
850_2020,35,0,0,864000,2020-12-11,2020-12-21
851_2020,35,6,6,864000,2020-12-11,2020-12-21
851_2021,35,6,6,864000,2020-12-11,2020-12-21
901_2021,35,0,0,864000,2020-12-11,2020-12-21
904_2020,35,5,5,864000,2020-12-11,2020-12-21
904_2022,35,0,0,864000,2020-12-11,2020-12-21
906_2022,35,0,0,864000,2020-12-11,2020-12-21
928_2020,35,,,864000,2020-12-11,2020-12-21
928_2023,35,0,0,864000,2020-12-11,2020-12-21
928_2024,35,0,0,864000,2020-12-11,2020-12-21
932_2020,35,5,5,864000,2020-12-11,2020-12-21
932_2021,35,5,5,864000,2020-12-11,2020-12-21
932_2022,35,0,0,864000,2020-12-11,2020-12-21
947_2020,35,5,5,864000,2020-12-11,2020-12-21
952_2020,35,4,4,864000,2020-12-11,2020-12-21
952_2021,35,4,4,864000,2020-12-11,2020-12-21
952_2022,35,0,0,864000,2020-12-11,2020-12-21
952_2023,35,0,0,864000,2020-12-11,2020-12-21
952_2025,35,0,0,864000,2020-12-11,2020-12-21
958_2020,35,4,4,864000,2020-12-11,2020-12-21
958_2021,35,4,0,864000,2020-12-11,2020-12-21
973_2020,35,5,5,864000,2020-12-11,2020-12-21
973_2021,35,5,5,864000,2020-12-11,2020-12-21
988_2022,35,0,0,864000,2020-12-11,2020-12-21
999_2020,35,0,0,864000,2020-12-11,2020-12-21
1011_2020,35,0,0,864000,2020-12-11,2020-12-21
1034_2021,35,5,5,864000,2020-12-11,2020-12-21
1060_2021,35,5,5,864000,2020-12-11,2020-12-21
1069_2021,35,5,5,864000,2020-12-11,2020-12-21
1091_2021,35,5,5,864000,2020-12-11,2020-12-21
1091_2022,35,0,0,864000,2020-12-11,2020-12-21
1097_2021,35,5,5,864000,2020-12-11,2020-12-21
1097_2022,35,0,0,864000,2020-12-11,2020-12-21
1097_2023,35,7,0,864000,2020-12-11,2020-12-21
1106_2021,35,4,4,864000,2020-12-11,2020-12-21
1106_2022,35,0,0,864000,2020-12-11,2020-12-21
1107_2021,35,5,5,864000,2020-12-11,2020-12-21
1107_2022,35,0,0,864000,2020-12-11,2020-12-21
1110_2021,35,4,4,864000,2020-12-11,2020-12-21
1110_2022,35,0,0,864000,2020-12-11,2020-12-21
1141_2021,35,5,5,864000,2020-12-11,2020-12-21
1141_2022,35,0,0,864000,2020-12-11,2020-12-21
1141_2023,35,7,0,864000,2020-12-11,2020-12-21
1142_2021,35,5,5,864000,2020-12-11,2020-12-21
1142_2022,35,0,0,864000,2020-12-11,2020-12-21
1159_2022,35,4,0,864000,2020-12-11,2020-12-21
1159_2023,35,6,6,864000,2020-12-11,2020-12-21
1160_2022,35,4,0,864000,2020-12-11,2020-12-21
1160_2023,35,6,6,864000,2020-12-11,2020-12-21
1160_2024,35,4,4,864000,2020-12-11,2020-12-21
1211_2022,35,5,0,864000,2020-12-11,2020-12-21
1221_2022,35,0,0,864000,2020-12-11,2020-12-21
1258_2022,35,0,0,864000,2020-12-11,2020-12-21
1258_2023,35,0,0,864000,2020-12-11,2020-12-21
1_2021,35,6,6,864000,2020-12-11,2020-12-21
6_2017,35,5,5,864000,2020-12-11,2020-12-21
6_2019,35,6,6,864000,2020-12-11,2020-12-21
6_2021,35,5,5,864000,2020-12-11,2020-12-21
6_2023,35,0,0,864000,2020-12-11,2020-12-21
8_2016,35,5,5,864000,2020-12-11,2020-12-21
8_2017,35,0,0,864000,2020-12-11,2020-12-21
11_2016,35,6,5,864000,2020-12-11,2020-12-21
11_2017,35,5,5,864000,2020-12-11,2020-12-21
11_2018,35,7,7,864000,2020-12-11,2020-12-21
17_2023,35,5,5,864000,2020-12-11,2020-12-21
19_2016,35,5,5,864000,2020-12-11,2020-12-21
19_2019,35,6,6,864000,2020-12-11,2020-12-21
20_2016,35,5,5,864000,2020-12-11,2020-12-21
20_2017,35,0,0,864000,2020-12-11,2020-12-21
21_2019,35,0,0,864000,2020-12-11,2020-12-21
27_2021,35,5,5,864000,2020-12-11,2020-12-21
27_2022,35,0,0,864000,2020-12-11,2020-12-21
36_2017,35,5,5,864000,2020-12-11,2020-12-21
36_2018,35,7,7,864000,2020-12-11,2020-12-21
37_2024,35,0,0,864000,2020-12-11,2020-12-21
38_2017,35,0,0,864000,2020-12-11,2020-12-21
40_2019,35,7,7,864000,2020-12-11,2020-12-21
41_2017,35,0,0,864000,2020-12-11,2020-12-21
53_2019,35,0,0,864000,2020-12-11,2020-12-21
59_2017,35,5,5,864000,2020-12-11,2020-12-21
59_2018,35,7,6,864000,2020-12-11,2020-12-21
59_2021,35,6,6,864000,2020-12-11,2020-12-21
64_2016,35,5,5,864000,2020-12-11,2020-12-21
72_2019,35,6,6,864000,2020-12-11,2020-12-21
74_2020,35,6,6,864000,2020-12-11,2020-12-21
74_2022,35,6,6,864000,2020-12-11,2020-12-21
75_2019,35,0,0,864000,2020-12-11,2020-12-21
77_2016,35,5,5,864000,2020-12-11,2020-12-21
77_2017,35,6,6,864000,2020-12-11,2020-12-21
82_2024,35,6,5,864000,2020-12-11,2020-12-21
82_2025,35,0,0,864000,2020-12-11,2020-12-21
84_2020,35,6,5,864000,2020-12-11,2020-12-21
84_2021,35,7,7,864000,2020-12-11,2020-12-21
85_2017,35,0,0,864000,2020-12-11,2020-12-21
95_2022,35,5,5,864000,2020-12-11,2020-12-21
95_2023,35,0,0,864000,2020-12-11,2020-12-21
97_2016,35,5,5,864000,2020-12-11,2020-12-21
97_2017,35,0,0,864000,2020-12-11,2020-12-21
103_2016,35,5,5,864000,2020-12-11,2020-12-21
104_2021,35,5,5,864000,2020-12-11,2020-12-21
104_2023,35,6,5,864000,2020-12-11,2020-12-21
104_2024,35,0,0,864000,2020-12-11,2020-12-21
115_2017,35,5,5,864000,2020-12-11,2020-12-21
122_2016,35,5,5,864000,2020-12-11,2020-12-21
122_2019,35,0,0,864000,2020-12-11,2020-12-21
124_2017,35,5,5,864000,2020-12-11,2020-12-21
134_2017,35,0,0,864000,2020-12-11,2020-12-21
173_2016,35,0,0,864000,2020-12-11,2020-12-21
261_2018,35,0,0,864000,2020-12-11,2020-12-21
285_2023,35,0,0,864000,2020-12-11,2020-12-21
291_2019,35,7,7,864000,2020-12-11,2020-12-21
312_2021,35,0,0,864000,2020-12-11,2020-12-21
325_2019,35,6,6,864000,2020-12-11,2020-12-21
325_2021,35,6,5,864000,2020-12-11,2020-12-21
325_2022,35,5,5,864000,2020-12-11,2020-12-21
325_2023,35,0,0,864000,2020-12-11,2020-12-21
342_2021,35,5,5,864000,2020-12-11,2020-12-21
342_2023,35,0,0,864000,2020-12-11,2020-12-21
347_2020,35,7,0,864000,2020-12-11,2020-12-21
361_2017,35,5,5,864000,2020-12-11,2020-12-21
361_2018,35,0,0,864000,2020-12-11,2020-12-21
363_2018,35,0,0,864000,2020-12-11,2020-12-21
396_2022,35,5,5,864000,2020-12-11,2020-12-21
396_2024,35,0,0,864000,2020-12-11,2020-12-21
397_2018,35,0,0,864000,2020-12-11,2020-12-21
406_2019,35,0,0,864000,2020-12-11,2020-12-21
416_2022,35,6,6,864000,2020-12-11,2020-12-21
416_2023,35,7,7,864000,2020-12-11,2020-12-21
437_2023,35,0,0,864000,2020-12-11,2020-12-21
440_2023,35,7,6,864000,2020-12-11,2020-12-21
442_2017,35,6,5,864000,2020-12-11,2020-12-21
442_2020,35,6,6,864000,2020-12-11,2020-12-21
454_2017,35,5,5,864000,2020-12-11,2020-12-21
456_2017,35,5,5,864000,2020-12-11,2020-12-21
456_2018,35,7,7,864000,2020-12-11,2020-12-21
456_2021,35,6,5,864000,2020-12-11,2020-12-21
456_2022,35,6,6,864000,2020-12-11,2020-12-21
463_2019,35,7,7,864000,2020-12-11,2020-12-21
463_2020,35,6,5,864000,2020-12-11,2020-12-21
470_2020,35,7,7,864000,2020-12-11,2020-12-21
484_2018,35,5,5,864000,2020-12-11,2020-12-21
485_2018,35,5,5,864000,2020-12-11,2020-12-21
485_2023,35,7,7,864000,2020-12-11,2020-12-21
490_2018,35,5,5,864000,2020-12-11,2020-12-21
490_2022,35,5,5,864000,2020-12-11,2020-12-21
490_2023,35,6,6,864000,2020-12-11,2020-12-21
499_2022,35,0,0,864000,2020-12-11,2020-12-21
501_2019,35,5,5,864000,2020-12-11,2020-12-21
501_2020,35,5,5,864000,2020-12-11,2020-12-21
501_2021,35,0,0,864000,2020-12-11,2020-12-21
506_2021,35,6,6,864000,2020-12-11,2020-12-21
509_2022,35,7,7,864000,2020-12-11,2020-12-21
517_2021,35,0,0,864000,2020-12-11,2020-12-21
524_2021,35,0,0,864000,2020-12-11,2020-12-21
710_2023,35,6,6,864000,2020-12-11,2020-12-21
830_2023,35,6,6,864000,2020-12-11,2020-12-21
832_2021,35,5,5,864000,2020-12-11,2020-12-21
901_2022,35,0,0,864000,2020-12-11,2020-12-21
947_2021,35,7,7,864000,2020-12-11,2020-12-21
970_2023,35,0,0,864000,2020-12-11,2020-12-21
973_2022,35,0,0,864000,2020-12-11,2020-12-21
984_2020,35,5,5,864000,2020-12-11,2020-12-21
984_2021,35,5,5,864000,2020-12-11,2020-12-21
984_2022,35,5,0,864000,2020-12-11,2020-12-21
984_2023,35,5,5,864000,2020-12-11,2020-12-21
984_2024,35,5,5,864000,2020-12-11,2020-12-21
984_2025,35,0,0,864000,2020-12-11,2020-12-21
1034_2022,35,0,0,864000,2020-12-11,2020-12-21
1060_2022,35,0,0,864000,2020-12-11,2020-12-21
1060_2023,35,5,5,864000,2020-12-11,2020-12-21
1060_2024,35,5,5,864000,2020-12-11,2020-12-21
1069_2022,35,0,0,864000,2020-12-11,2020-12-21
1135_2021,35,5,5,864000,2020-12-11,2020-12-21
1135_2022,35,0,0,864000,2020-12-11,2020-12-21
1142_2023,35,0,0,864000,2020-12-11,2020-12-21
1162_2023,35,0,0,864000,2020-12-11,2020-12-21
1211_2023,35,0,0,864000,2020-12-11,2020-12-21
1221_2023,35,0,0,864000,2020-12-11,2020-12-21
1229_2022,35,0,0,864000,2020-12-11,2020-12-21
1229_2023,35,5,5,864000,2020-12-11,2020-12-21
1229_2024,35,5,5,864000,2020-12-11,2020-12-21
1229_2025,35,0,0,864000,2020-12-11,2020-12-21
1234_2022,35,0,0,864000,2020-12-11,2020-12-21
1_2016,35,7,6,864000,2020-12-11,2020-12-21
1_2017,35,7,7,864000,2020-12-11,2020-12-21
1_2018,35,6,7,864000,2020-12-11,2020-12-21
1_2019,35,6,7,864000,2020-12-11,2020-12-21
1_2020,35,6,6,864000,2020-12-11,2020-12-21
1_2022,35,6,7,864000,2020-12-11,2020-12-21
1_2023,35,0,0,864000,2020-12-11,2020-12-21
2_2016,35,6,6,864000,2020-12-11,2020-12-21
2_2020,35,7,7,864000,2020-12-11,2020-12-21
2_2021,35,7,7,864000,2020-12-11,2020-12-21
2_2022,35,7,7,864000,2020-12-11,2020-12-21
2_2023,35,0,0,864000,2020-12-11,2020-12-21
5_2024,35,6,6,864000,2020-12-11,2020-12-21
5_2025,35,0,0,864000,2020-12-11,2020-12-21
6_2024,35,0,0,864000,2020-12-11,2020-12-21
9_2016,35,0,0,864000,2020-12-11,2020-12-21
10_2016,35,7,7,864000,2020-12-11,2020-12-21
10_2019,35,0,0,864000,2020-12-11,2020-12-21
11_2019,35,7,7,864000,2020-12-11,2020-12-21
11_2020,35,7,7,864000,2020-12-11,2020-12-21
11_2021,35,7,7,864000,2020-12-11,2020-12-21
11_2022,35,0,0,864000,2020-12-11,2020-12-21
13_2016,35,6,6,864000,2020-12-11,2020-12-21
13_2017,35,6,6,864000,2020-12-11,2020-12-21
13_2018,35,6,6,864000,2020-12-11,2020-12-21
13_2019,35,6,6,864000,2020-12-11,2020-12-21
13_2020,35,6,6,864000,2020-12-11,2020-12-21
13_2021,35,0,0,864000,2020-12-11,2020-12-21
19_2022,35,0,0,864000,2020-12-11,2020-12-21
26_2016,35,6,6,864000,2020-12-11,2020-12-21
26_2017,35,6,6,864000,2020-12-11,2020-12-21
26_2018,35,7,7,864000,2020-12-11,2020-12-21
27_2016,35,6,6,864000,2020-12-11,2020-12-21
27_2017,35,0,0,864000,2020-12-11,2020-12-21
27_2018,35,6,6,864000,2020-12-11,2020-12-21
27_2019,35,6,6,864000,2020-12-11,2020-12-21
27_2020,35,6,6,864000,2020-12-11,2020-12-21
28_2016,35,6,6,864000,2020-12-11,2020-12-21
28_2017,35,6,6,864000,2020-12-11,2020-12-21
28_2018,35,6,6,864000,2020-12-11,2020-12-21
28_2019,35,6,6,864000,2020-12-11,2020-12-21
28_2020,35,6,6,864000,2020-12-11,2020-12-21
28_2021,35,0,0,864000,2020-12-11,2020-12-21
28_2023,35,0,0,864000,2020-12-11,2020-12-21
29_2021,35,6,6,864000,2020-12-11,2020-12-21
29_2022,35,0,0,864000,2020-12-11,2020-12-21
33_2016,35,0,0,864000,2020-12-11,2020-12-21
36_2019,35,6,6,864000,2020-12-11,2020-12-21
36_2020,35,0,0,864000,2020-12-11,2020-12-21
37_2020,35,7,7,864000,2020-12-11,2020-12-21
37_2021,35,6,6,864000,2020-12-11,2020-12-21
37_2022,35,6,7,864000,2020-12-11,2020-12-21
37_2023,35,6,6,864000,2020-12-11,2020-12-21
38_2018,35,0,0,864000,2020-12-11,2020-12-21
42_2016,35,0,0,864000,2020-12-11,2020-12-21
43_2020,35,6,6,864000,2020-12-11,2020-12-21
43_2021,35,0,0,864000,2020-12-11,2020-12-21
43_2023,35,0,0,864000,2020-12-11,2020-12-21
45_2016,35,0,0,864000,2020-12-11,2020-12-21
46_2023,35,0,0,864000,2020-12-11,2020-12-21
49_2019,35,6,7,864000,2020-12-11,2020-12-21
49_2020,35,0,0,864000,2020-12-11,2020-12-21
55_2020,35,7,7,864000,2020-12-11,2020-12-21
55_2022,35,0,0,864000,2020-12-11,2020-12-21
56_2019,35,7,7,864000,2020-12-11,2020-12-21
56_2020,35,7,7,864000,2020-12-11,2020-12-21
59_2016,35,6,6,864000,2020-12-11,2020-12-21
59_2020,35,7,7,864000,2020-12-11,2020-12-21
59_2022,35,6,6,864000,2020-12-11,2020-12-21
59_2023,35,0,0,864000,2020-12-11,2020-12-21
59_2024,35,0,0,864000,2020-12-11,2020-12-21
60_2016,35,0,0,864000,2020-12-11,2020-12-21
61_2017,35,7,7,864000,2020-12-11,2020-12-21
63_2016,35,6,6,864000,2020-12-11,2020-12-21
63_2017,35,6,6,864000,2020-12-11,2020-12-21
63_2018,35,6,6,864000,2020-12-11,2020-12-21
63_2019,35,6,6,864000,2020-12-11,2020-12-21
63_2020,35,6,6,864000,2020-12-11,2020-12-21
63_2021,35,0,0,864000,2020-12-11,2020-12-21
64_2019,35,7,7,864000,2020-12-11,2020-12-21
64_2020,35,7,7,864000,2020-12-11,2020-12-21
64_2021,35,0,0,864000,2020-12-11,2020-12-21
65_2022,35,6,6,864000,2020-12-11,2020-12-21
71_2022,35,0,0,864000,2020-12-11,2020-12-21
72_2020,35,6,6,864000,2020-12-11,2020-12-21
72_2021,35,0,0,864000,2020-12-11,2020-12-21
73_2016,35,0,0,864000,2020-12-11,2020-12-21
74_2023,35,6,6,864000,2020-12-11,2020-12-21
74_2024,35,0,0,864000,2020-12-11,2020-12-21
76_2016,35,6,6,864000,2020-12-11,2020-12-21
76_2017,35,0,0,864000,2020-12-11,2020-12-21
77_2018,35,6,6,864000,2020-12-11,2020-12-21
77_2019,35,6,6,864000,2020-12-11,2020-12-21
77_2020,35,0,0,864000,2020-12-11,2020-12-21
79_2016,35,0,0,864000,2020-12-11,2020-12-21
80_2016,35,6,6,864000,2020-12-11,2020-12-21
80_2017,35,6,6,864000,2020-12-11,2020-12-21
80_2018,35,6,6,864000,2020-12-11,2020-12-21
80_2019,35,6,6,864000,2020-12-11,2020-12-21
80_2020,35,6,6,864000,2020-12-11,2020-12-21
80_2021,35,0,0,864000,2020-12-11,2020-12-21
91_2024,35,7,6,864000,2020-12-11,2020-12-21
98_2020,35,6,6,864000,2020-12-11,2020-12-21
98_2021,35,6,6,864000,2020-12-11,2020-12-21
98_2022,35,6,6,864000,2020-12-11,2020-12-21
98_2023,35,0,0,864000,2020-12-11,2020-12-21
100_2016,35,6,6,864000,2020-12-11,2020-12-21
100_2017,35,6,6,864000,2020-12-11,2020-12-21
100_2018,35,6,6,864000,2020-12-11,2020-12-21
100_2019,35,6,6,864000,2020-12-11,2020-12-21
100_2020,35,6,6,864000,2020-12-11,2020-12-21
100_2021,35,0,0,864000,2020-12-11,2020-12-21
100_2022,35,0,0,864000,2020-12-11,2020-12-21
100_2023,35,0,0,864000,2020-12-11,2020-12-21
100_2024,35,0,0,864000,2020-12-11,2020-12-21
101_2016,35,6,6,864000,2020-12-11,2020-12-21
101_2017,35,6,6,864000,2020-12-11,2020-12-21
101_2018,35,7,7,864000,2020-12-11,2020-12-21
101_2019,35,7,7,864000,2020-12-11,2020-12-21
105_2016,35,6,6,864000,2020-12-11,2020-12-21
105_2018,35,0,0,864000,2020-12-11,2020-12-21
105_2019,35,6,6,864000,2020-12-11,2020-12-21
105_2020,35,7,7,864000,2020-12-11,2020-12-21
105_2021,35,0,0,864000,2020-12-11,2020-12-21
105_2022,35,6,7,864000,2020-12-11,2020-12-21
105_2023,35,0,0,864000,2020-12-11,2020-12-21
109_2016,35,7,7,864000,2020-12-11,2020-12-21
109_2017,35,7,7,864000,2020-12-11,2020-12-21
109_2018,35,7,7,864000,2020-12-11,2020-12-21
109_2019,35,7,7,864000,2020-12-11,2020-12-21
109_2020,35,7,7,864000,2020-12-11,2020-12-21
109_2021,35,0,0,864000,2020-12-11,2020-12-21
109_2022,35,0,0,864000,2020-12-11,2020-12-21
109_2023,35,0,0,864000,2020-12-11,2020-12-21
110_2016,35,7,7,864000,2020-12-11,2020-12-21
110_2018,35,7,7,864000,2020-12-11,2020-12-21
110_2019,35,7,7,864000,2020-12-11,2020-12-21
110_2020,35,7,7,864000,2020-12-11,2020-12-21
110_2021,35,0,0,864000,2020-12-11,2020-12-21
110_2022,35,0,0,864000,2020-12-11,2020-12-21
110_2023,35,0,0,864000,2020-12-11,2020-12-21
111_2016,35,6,6,864000,2020-12-11,2020-12-21
111_2018,35,0,0,864000,2020-12-11,2020-12-21
116_2018,35,6,6,864000,2020-12-11,2020-12-21
116_2019,35,6,6,864000,2020-12-11,2020-12-21
116_2020,35,6,6,864000,2020-12-11,2020-12-21
116_2021,35,0,0,864000,2020-12-11,2020-12-21
116_2022,35,0,0,864000,2020-12-11,2020-12-21
116_2023,35,0,0,864000,2020-12-11,2020-12-21
118_2016,35,6,6,864000,2020-12-11,2020-12-21
118_2018,35,7,7,864000,2020-12-11,2020-12-21
118_2019,35,6,7,864000,2020-12-11,2020-12-21
118_2020,35,6,6,864000,2020-12-11,2020-12-21
118_2021,35,0,0,864000,2020-12-11,2020-12-21
120_2016,35,6,6,864000,2020-12-11,2020-12-21
120_2017,35,6,6,864000,2020-12-11,2020-12-21
120_2018,35,6,6,864000,2020-12-11,2020-12-21
120_2019,35,6,6,864000,2020-12-11,2020-12-21
120_2020,35,6,6,864000,2020-12-11,2020-12-21
120_2021,35,0,0,864000,2020-12-11,2020-12-21
120_2022,35,0,0,864000,2020-12-11,2020-12-21
120_2023,35,0,0,864000,2020-12-11,2020-12-21
121_2016,35,6,0,864000,2020-12-11,2020-12-21
125_2016,35,7,7,864000,2020-12-11,2020-12-21
125_2017,35,0,0,864000,2020-12-11,2020-12-21
126_2016,35,6,6,864000,2020-12-11,2020-12-21
126_2018,35,7,7,864000,2020-12-11,2020-12-21
126_2019,35,7,7,864000,2020-12-11,2020-12-21
126_2020,35,7,7,864000,2020-12-11,2020-12-21
126_2021,35,7,7,864000,2020-12-11,2020-12-21
126_2022,35,0,0,864000,2020-12-11,2020-12-21
129_2019,35,0,0,864000,2020-12-11,2020-12-21
129_2020,35,6,6,864000,2020-12-11,2020-12-21
129_2022,35,6,6,864000,2020-12-11,2020-12-21
129_2023,35,0,0,864000,2020-12-11,2020-12-21
131_2016,35,6,6,864000,2020-12-11,2020-12-21
131_2017,35,6,6,864000,2020-12-11,2020-12-21
131_2018,35,7,7,864000,2020-12-11,2020-12-21
131_2019,35,0,0,864000,2020-12-11,2020-12-21
134_2016,35,6,6,864000,2020-12-11,2020-12-21
137_2018,35,7,7,864000,2020-12-11,2020-12-21
137_2019,35,7,7,864000,2020-12-11,2020-12-21
137_2020,35,7,7,864000,2020-12-11,2020-12-21
138_2019,35,7,7,864000,2020-12-11,2020-12-21
138_2020,35,7,7,864000,2020-12-11,2020-12-21
138_2021,35,0,0,864000,2020-12-11,2020-12-21
138_2022,35,0,0,864000,2020-12-11,2020-12-21
139_2015,35,6,6,864000,2020-12-11,2020-12-21
139_2016,35,7,7,864000,2020-12-11,2020-12-21
147_2015,35,0,0,864000,2020-12-11,2020-12-21
149_2015,35,0,0,864000,2020-12-11,2020-12-21
154_2018,35,7,7,864000,2020-12-11,2020-12-21
154_2019,35,6,7,864000,2020-12-11,2020-12-21
154_2020,35,7,6,864000,2020-12-11,2020-12-21
154_2024,35,0,0,864000,2020-12-11,2020-12-21
155_2017,35,6,6,864000,2020-12-11,2020-12-21
155_2018,35,6,6,864000,2020-12-11,2020-12-21
155_2019,35,6,6,864000,2020-12-11,2020-12-21
155_2020,35,6,6,864000,2020-12-11,2020-12-21
155_2021,35,0,0,864000,2020-12-11,2020-12-21
160_2015,35,0,0,864000,2020-12-11,2020-12-21
162_2015,35,0,0,864000,2020-12-11,2020-12-21
164_2019,35,0,0,864000,2020-12-11,2020-12-21
165_2019,35,6,6,864000,2020-12-11,2020-12-21
165_2020,35,6,0,864000,2020-12-11,2020-12-21
166_2015,35,0,0,864000,2020-12-11,2020-12-21
168_2015,35,0,0,864000,2020-12-11,2020-12-21
169_2015,35,0,0,864000,2020-12-11,2020-12-21
170_2015,35,0,0,864000,2020-12-11,2020-12-21
171_2020,35,6,6,864000,2020-12-11,2020-12-21
171_2021,35,0,0,864000,2020-12-11,2020-12-21
172_2015,35,6,6,864000,2020-12-11,2020-12-21
172_2018,35,6,6,864000,2020-12-11,2020-12-21
172_2019,35,6,6,864000,2020-12-11,2020-12-21
172_2020,35,6,6,864000,2020-12-11,2020-12-21
172_2021,35,0,0,864000,2020-12-11,2020-12-21
174_2015,35,0,0,864000,2020-12-11,2020-12-21
176_2015,35,0,0,864000,2020-12-11,2020-12-21
177_2015,35,0,0,864000,2020-12-11,2020-12-21
178_2015,35,0,0,864000,2020-12-11,2020-12-21
179_2015,35,6,6,864000,2020-12-11,2020-12-21
179_2016,35,0,0,864000,2020-12-11,2020-12-21
