ID,bird_id,period_id,n,period,start,end
7,297,11,303,864000,2020-04-11,2020-04-21
7,297,12,182,864000,2020-04-21,2020-05-01
7,297,18,124,864000,2020-06-21,2020-07-01
7,297,19,323,864000,2020-07-01,2020-07-11
7,297,20,355,864000,2020-07-11,2020-07-21
7,297,21,448,950400,2020-07-21,2020-08-01
7,297,22,424,864000,2020-08-01,2020-08-11
7,297,23,421,864000,2020-08-11,2020-08-21
7,297,24,670,950400,2020-08-21,2020-09-01
7,297,25,485,864000,2020-09-01,2020-09-11
7,297,26,585,864000,2020-09-11,2020-09-21
7,297,27,540,864000,2020-09-21,2020-10-01
7,297,28,459,864000,2020-10-01,2020-10-11
7,297,29,221,864000,2020-10-11,2020-10-21
7,297,30,202,950400,2020-10-21,2020-11-01
7,297,31,73,864000,2020-11-01,2020-11-11
7,297,32,22,864000,2020-11-11,2020-11-21
7,300,13,198,864000,2020-05-01,2020-05-11
7,300,14,540,864000,2020-05-11,2020-05-21
7,300,15,593,950400,2020-05-21,2020-06-01
7,300,16,539,864000,2020-06-01,2020-06-11
7,300,17,540,864000,2020-06-11,2020-06-21
7,300,18,376,864000,2020-06-21,2020-07-01
7,300,19,341,864000,2020-07-01,2020-07-11
7,300,23,84,864000,2020-08-11,2020-08-21
7,300,24,433,950400,2020-08-21,2020-09-01
7,300,25,35,864000,2020-09-01,2020-09-11
7,300,26,1,864000,2020-09-11,2020-09-21
7,301,20,2,864000,2020-07-11,2020-07-21
7,302,4,14,864000,2020-02-01,2020-02-11
7,302,5,99,864000,2020-02-11,2020-02-21
7,302,6,257,777600,2020-02-21,2020-03-01
7,302,7,340,864000,2020-03-01,2020-03-11
7,302,8,130,864000,2020-03-11,2020-03-21
7,302,9,255,950400,2020-03-21,2020-04-01
7,302,10,391,864000,2020-04-01,2020-04-11
7,302,11,409,864000,2020-04-11,2020-04-21
7,302,12,442,864000,2020-04-21,2020-05-01
7,302,13,499,864000,2020-05-01,2020-05-11
7,302,14,542,864000,2020-05-11,2020-05-21
7,302,15,675,950400,2020-05-21,2020-06-01
7,302,16,605,864000,2020-06-01,2020-06-11
7,302,17,741,864000,2020-06-11,2020-06-21
7,302,18,755,864000,2020-06-21,2020-07-01
7,302,19,687,864000,2020-07-01,2020-07-11
7,302,20,647,864000,2020-07-11,2020-07-21
7,302,21,794,950400,2020-07-21,2020-08-01
7,302,22,651,864000,2020-08-01,2020-08-11
7,302,23,818,864000,2020-08-11,2020-08-21
7,302,24,773,950400,2020-08-21,2020-09-01
7,302,25,658,864000,2020-09-01,2020-09-11
7,302,26,667,864000,2020-09-11,2020-09-21
7,302,27,714,864000,2020-09-21,2020-10-01
7,302,28,452,864000,2020-10-01,2020-10-11
7,302,29,320,864000,2020-10-11,2020-10-21
7,302,30,48,950400,2020-10-21,2020-11-01
7,302,32,6,864000,2020-11-11,2020-11-21
7,303,1,154,864000,2020-01-01,2020-01-11
7,303,2,307,864000,2020-01-11,2020-01-21
7,303,3,333,950400,2020-01-21,2020-02-01
7,303,4,285,864000,2020-02-01,2020-02-11
7,303,5,495,864000,2020-02-11,2020-02-21
7,303,6,474,777600,2020-02-21,2020-03-01
7,303,7,497,864000,2020-03-01,2020-03-11
7,303,8,522,864000,2020-03-11,2020-03-21
7,303,9,544,950400,2020-03-21,2020-04-01
7,303,10,600,864000,2020-04-01,2020-04-11
7,303,11,896,864000,2020-04-11,2020-04-21
7,303,12,904,864000,2020-04-21,2020-05-01
7,303,13,950,864000,2020-05-01,2020-05-11
7,303,14,1123,864000,2020-05-11,2020-05-21
7,303,15,1188,950400,2020-05-21,2020-06-01
7,303,16,1128,864000,2020-06-01,2020-06-11
7,303,17,1129,864000,2020-06-11,2020-06-21
7,303,18,1215,864000,2020-06-21,2020-07-01
7,303,19,1134,864000,2020-07-01,2020-07-11
7,303,20,1232,864000,2020-07-11,2020-07-21
7,303,21,1447,950400,2020-07-21,2020-08-01
7,303,22,1258,864000,2020-08-01,2020-08-11
7,303,23,1168,864000,2020-08-11,2020-08-21
7,303,24,1208,950400,2020-08-21,2020-09-01
7,303,25,1090,864000,2020-09-01,2020-09-11
7,303,26,1114,864000,2020-09-11,2020-09-21
7,303,27,1018,864000,2020-09-21,2020-10-01
7,303,28,800,864000,2020-10-01,2020-10-11
7,303,29,659,864000,2020-10-11,2020-10-21
7,303,30,606,950400,2020-10-21,2020-11-01
7,303,31,379,864000,2020-11-01,2020-11-11
7,303,32,299,864000,2020-11-11,2020-11-21
7,303,33,250,864000,2020-11-21,2020-12-01
7,303,34,274,864000,2020-12-01,2020-12-11
7,303,35,191,864000,2020-12-11,2020-12-21
7,303,36,129,864000,2020-12-21,2020-12-31
7,304,1,120,864000,2020-01-01,2020-01-11
7,304,2,162,864000,2020-01-11,2020-01-21
7,304,3,161,950400,2020-01-21,2020-02-01
7,304,4,190,864000,2020-02-01,2020-02-11
7,304,5,189,864000,2020-02-11,2020-02-21
7,304,6,227,777600,2020-02-21,2020-03-01
7,304,7,275,864000,2020-03-01,2020-03-11
7,304,8,343,864000,2020-03-11,2020-03-21
7,304,9,581,950400,2020-03-21,2020-04-01
7,304,10,835,864000,2020-04-01,2020-04-11
7,304,11,1045,864000,2020-04-11,2020-04-21
7,304,12,1148,864000,2020-04-21,2020-05-01
7,304,13,1120,864000,2020-05-01,2020-05-11
7,304,14,1099,864000,2020-05-11,2020-05-21
7,304,15,1239,950400,2020-05-21,2020-06-01
7,304,16,1227,864000,2020-06-01,2020-06-11
7,304,17,1297,864000,2020-06-11,2020-06-21
7,304,18,1201,864000,2020-06-21,2020-07-01
7,304,19,1258,864000,2020-07-01,2020-07-11
7,304,20,1372,864000,2020-07-11,2020-07-21
7,304,21,1683,950400,2020-07-21,2020-08-01
7,304,22,1545,864000,2020-08-01,2020-08-11
7,304,23,1462,864000,2020-08-11,2020-08-21
7,304,24,1408,950400,2020-08-21,2020-09-01
7,304,25,1255,864000,2020-09-01,2020-09-11
7,304,26,1412,864000,2020-09-11,2020-09-21
7,304,27,1345,864000,2020-09-21,2020-10-01
7,304,28,1080,864000,2020-10-01,2020-10-11
7,304,29,925,864000,2020-10-11,2020-10-21
7,304,30,347,950400,2020-10-21,2020-11-01
7,304,31,234,864000,2020-11-01,2020-11-11
7,304,32,250,864000,2020-11-11,2020-11-21
7,304,33,195,864000,2020-11-21,2020-12-01
7,304,34,176,864000,2020-12-01,2020-12-11
7,304,35,152,864000,2020-12-11,2020-12-21
7,304,36,112,864000,2020-12-21,2020-12-31
7,305,15,210,950400,2020-05-21,2020-06-01
7,305,16,372,864000,2020-06-01,2020-06-11
7,305,17,417,864000,2020-06-11,2020-06-21
7,305,18,307,864000,2020-06-21,2020-07-01
7,305,19,291,864000,2020-07-01,2020-07-11
7,305,20,185,864000,2020-07-11,2020-07-21
7,305,21,277,950400,2020-07-21,2020-08-01
7,305,22,407,864000,2020-08-01,2020-08-11
7,305,23,480,864000,2020-08-11,2020-08-21
7,305,24,447,950400,2020-08-21,2020-09-01
7,305,25,283,864000,2020-09-01,2020-09-11
7,305,26,85,864000,2020-09-11,2020-09-21
7,305,27,67,864000,2020-09-21,2020-10-01
7,306,2,3,864000,2020-01-11,2020-01-21
7,306,6,46,777600,2020-02-21,2020-03-01
7,306,7,120,864000,2020-03-01,2020-03-11
7,306,8,57,864000,2020-03-11,2020-03-21
7,306,9,4,950400,2020-03-21,2020-04-01
7,306,10,88,864000,2020-04-01,2020-04-11
7,306,11,106,864000,2020-04-11,2020-04-21
7,306,12,81,864000,2020-04-21,2020-05-01
7,306,13,112,864000,2020-05-01,2020-05-11
7,306,14,39,864000,2020-05-11,2020-05-21
7,306,15,149,950400,2020-05-21,2020-06-01
7,306,16,83,864000,2020-06-01,2020-06-11
7,306,17,109,864000,2020-06-11,2020-06-21
7,306,18,280,864000,2020-06-21,2020-07-01
7,306,19,330,864000,2020-07-01,2020-07-11
7,306,20,535,864000,2020-07-11,2020-07-21
7,306,21,666,950400,2020-07-21,2020-08-01
7,306,22,355,864000,2020-08-01,2020-08-11
7,306,23,445,864000,2020-08-11,2020-08-21
7,306,24,597,950400,2020-08-21,2020-09-01
7,306,25,348,864000,2020-09-01,2020-09-11
7,306,26,423,864000,2020-09-11,2020-09-21
7,306,27,317,864000,2020-09-21,2020-10-01
7,306,28,136,864000,2020-10-01,2020-10-11
7,306,33,28,864000,2020-11-21,2020-12-01
7,306,34,6,864000,2020-12-01,2020-12-11
7,306,36,4,864000,2020-12-21,2020-12-31
7,307,17,91,864000,2020-06-11,2020-06-21
7,307,18,90,864000,2020-06-21,2020-07-01
7,307,19,99,864000,2020-07-01,2020-07-11
7,307,20,141,864000,2020-07-11,2020-07-21
7,307,21,215,950400,2020-07-21,2020-08-01
7,307,22,262,864000,2020-08-01,2020-08-11
7,307,23,117,864000,2020-08-11,2020-08-21
7,307,24,6,950400,2020-08-21,2020-09-01
7,308,5,107,864000,2020-02-11,2020-02-21
7,308,6,464,777600,2020-02-21,2020-03-01
7,308,7,589,864000,2020-03-01,2020-03-11
7,308,8,598,864000,2020-03-11,2020-03-21
7,308,9,607,950400,2020-03-21,2020-04-01
7,308,10,573,864000,2020-04-01,2020-04-11
7,308,11,600,864000,2020-04-11,2020-04-21
7,308,12,577,864000,2020-04-21,2020-05-01
7,308,13,665,864000,2020-05-01,2020-05-11
7,308,14,599,864000,2020-05-11,2020-05-21
7,308,15,834,950400,2020-05-21,2020-06-01
7,308,16,900,864000,2020-06-01,2020-06-11
7,308,17,1122,864000,2020-06-11,2020-06-21
7,308,18,1165,864000,2020-06-21,2020-07-01
7,308,19,1188,864000,2020-07-01,2020-07-11
7,308,20,1275,864000,2020-07-11,2020-07-21
7,308,21,1525,950400,2020-07-21,2020-08-01
7,308,22,1207,864000,2020-08-01,2020-08-11
7,308,23,1264,864000,2020-08-11,2020-08-21
7,308,24,1474,950400,2020-08-21,2020-09-01
7,308,25,1250,864000,2020-09-01,2020-09-11
7,308,26,1145,864000,2020-09-11,2020-09-21
7,308,27,1083,864000,2020-09-21,2020-10-01
7,308,28,808,864000,2020-10-01,2020-10-11
7,308,29,711,864000,2020-10-11,2020-10-21
7,308,30,375,950400,2020-10-21,2020-11-01
7,308,31,74,864000,2020-11-01,2020-11-11
7,308,32,115,864000,2020-11-11,2020-11-21
7,308,33,62,864000,2020-11-21,2020-12-01
7,308,34,11,864000,2020-12-01,2020-12-11
7,309,17,81,864000,2020-06-11,2020-06-21
7,309,18,134,864000,2020-06-21,2020-07-01
7,309,19,256,864000,2020-07-01,2020-07-11
7,309,20,350,864000,2020-07-11,2020-07-21
7,309,21,282,950400,2020-07-21,2020-08-01
7,312,12,52,864000,2020-04-21,2020-05-01
7,312,15,7,950400,2020-05-21,2020-06-01
7,312,16,20,864000,2020-06-01,2020-06-11
7,312,17,230,864000,2020-06-11,2020-06-21
7,312,18,423,864000,2020-06-21,2020-07-01
7,312,19,410,864000,2020-07-01,2020-07-11
7,312,20,435,864000,2020-07-11,2020-07-21
7,312,21,543,950400,2020-07-21,2020-08-01
7,312,22,408,864000,2020-08-01,2020-08-11
7,312,23,248,864000,2020-08-11,2020-08-21
7,312,24,323,950400,2020-08-21,2020-09-01
7,312,25,184,864000,2020-09-01,2020-09-11
7,312,26,129,864000,2020-09-11,2020-09-21
7,312,27,48,864000,2020-09-21,2020-10-01
7,312,28,91,864000,2020-10-01,2020-10-11
7,314,16,16,864000,2020-06-01,2020-06-11
7,314,17,30,864000,2020-06-11,2020-06-21
7,314,18,73,864000,2020-06-21,2020-07-01
7,314,19,142,864000,2020-07-01,2020-07-11
7,314,20,196,864000,2020-07-11,2020-07-21
7,314,21,131,950400,2020-07-21,2020-08-01
7,314,22,80,864000,2020-08-01,2020-08-11
7,314,23,80,864000,2020-08-11,2020-08-21
7,314,24,278,950400,2020-08-21,2020-09-01
7,314,25,170,864000,2020-09-01,2020-09-11
7,314,26,156,864000,2020-09-11,2020-09-21
7,314,27,6,864000,2020-09-21,2020-10-01
7,314,30,2,950400,2020-10-21,2020-11-01
7,314,31,2,864000,2020-11-01,2020-11-11
7,314,32,4,864000,2020-11-11,2020-11-21
7,315,1,91,864000,2020-01-01,2020-01-11
7,315,2,159,864000,2020-01-11,2020-01-21
7,315,3,175,950400,2020-01-21,2020-02-01
7,315,4,168,864000,2020-02-01,2020-02-11
7,315,5,160,864000,2020-02-11,2020-02-21
7,315,6,152,777600,2020-02-21,2020-03-01
7,315,7,155,864000,2020-03-01,2020-03-11
7,315,8,366,864000,2020-03-11,2020-03-21
7,315,9,298,950400,2020-03-21,2020-04-01
7,315,10,311,864000,2020-04-01,2020-04-11
7,315,11,466,864000,2020-04-11,2020-04-21
7,315,12,651,864000,2020-04-21,2020-05-01
7,315,13,548,864000,2020-05-01,2020-05-11
7,315,14,526,864000,2020-05-11,2020-05-21
7,315,15,675,950400,2020-05-21,2020-06-01
7,315,16,497,864000,2020-06-01,2020-06-11
7,315,17,475,864000,2020-06-11,2020-06-21
7,315,18,639,864000,2020-06-21,2020-07-01
7,315,19,1060,864000,2020-07-01,2020-07-11
7,315,20,1108,864000,2020-07-11,2020-07-21
7,315,21,1158,950400,2020-07-21,2020-08-01
7,315,22,1136,864000,2020-08-01,2020-08-11
7,315,23,951,864000,2020-08-11,2020-08-21
7,315,24,903,950400,2020-08-21,2020-09-01
7,315,25,529,864000,2020-09-01,2020-09-11
7,315,26,594,864000,2020-09-11,2020-09-21
7,315,27,609,864000,2020-09-21,2020-10-01
7,315,28,453,864000,2020-10-01,2020-10-11
7,315,29,452,864000,2020-10-11,2020-10-21
7,315,30,277,950400,2020-10-21,2020-11-01
7,315,31,180,864000,2020-11-01,2020-11-11
7,315,32,176,864000,2020-11-11,2020-11-21
7,315,33,127,864000,2020-11-21,2020-12-01
7,315,34,109,864000,2020-12-01,2020-12-11
7,315,35,155,864000,2020-12-11,2020-12-21
7,315,36,110,864000,2020-12-21,2020-12-31
7,316,1,4,864000,2020-01-01,2020-01-11
7,316,2,50,864000,2020-01-11,2020-01-21
7,316,3,32,950400,2020-01-21,2020-02-01
7,316,4,72,864000,2020-02-01,2020-02-11
7,316,5,164,864000,2020-02-11,2020-02-21
7,316,6,172,777600,2020-02-21,2020-03-01
7,316,7,185,864000,2020-03-01,2020-03-11
7,316,8,255,864000,2020-03-11,2020-03-21
7,316,9,394,950400,2020-03-21,2020-04-01
7,316,10,344,864000,2020-04-01,2020-04-11
7,316,11,487,864000,2020-04-11,2020-04-21
7,316,12,527,864000,2020-04-21,2020-05-01
7,316,13,427,864000,2020-05-01,2020-05-11
7,316,14,816,864000,2020-05-11,2020-05-21
7,316,15,1014,950400,2020-05-21,2020-06-01
7,316,16,822,864000,2020-06-01,2020-06-11
7,316,17,893,864000,2020-06-11,2020-06-21
7,316,18,1015,864000,2020-06-21,2020-07-01
7,316,19,950,864000,2020-07-01,2020-07-11
7,316,20,1107,864000,2020-07-11,2020-07-21
7,316,21,1137,950400,2020-07-21,2020-08-01
7,316,22,1161,864000,2020-08-01,2020-08-11
7,316,23,1063,864000,2020-08-11,2020-08-21
7,316,24,940,950400,2020-08-21,2020-09-01
7,316,25,591,864000,2020-09-01,2020-09-11
7,316,26,579,864000,2020-09-11,2020-09-21
7,316,27,482,864000,2020-09-21,2020-10-01
7,316,28,204,864000,2020-10-01,2020-10-11
7,316,29,230,864000,2020-10-11,2020-10-21
7,316,30,70,950400,2020-10-21,2020-11-01
7,316,31,289,864000,2020-11-01,2020-11-11
7,316,32,105,864000,2020-11-11,2020-11-21
7,316,33,76,864000,2020-11-21,2020-12-01
7,316,34,19,864000,2020-12-01,2020-12-11
7,316,35,8,864000,2020-12-11,2020-12-21
7,316,36,6,864000,2020-12-21,2020-12-31
7,317,11,76,864000,2020-04-11,2020-04-21
7,317,12,91,864000,2020-04-21,2020-05-01
7,317,13,191,864000,2020-05-01,2020-05-11
7,317,14,289,864000,2020-05-11,2020-05-21
7,317,15,242,950400,2020-05-21,2020-06-01
7,317,16,352,864000,2020-06-01,2020-06-11
7,317,17,346,864000,2020-06-11,2020-06-21
7,317,18,432,864000,2020-06-21,2020-07-01
7,317,19,413,864000,2020-07-01,2020-07-11
7,317,20,496,864000,2020-07-11,2020-07-21
7,317,21,230,950400,2020-07-21,2020-08-01
7,317,22,86,864000,2020-08-01,2020-08-11
7,317,23,204,864000,2020-08-11,2020-08-21
7,317,24,383,950400,2020-08-21,2020-09-01
7,317,25,380,864000,2020-09-01,2020-09-11
7,317,26,188,864000,2020-09-11,2020-09-21
7,318,9,32,950400,2020-03-21,2020-04-01
7,318,10,54,864000,2020-04-01,2020-04-11
7,318,11,70,864000,2020-04-11,2020-04-21
7,318,12,67,864000,2020-04-21,2020-05-01
7,318,13,76,864000,2020-05-01,2020-05-11
7,318,14,96,864000,2020-05-11,2020-05-21
7,318,15,36,950400,2020-05-21,2020-06-01
7,318,16,12,864000,2020-06-01,2020-06-11
7,318,17,46,864000,2020-06-11,2020-06-21
7,318,18,195,864000,2020-06-21,2020-07-01
7,318,19,91,864000,2020-07-01,2020-07-11
7,318,20,234,864000,2020-07-11,2020-07-21
7,318,21,179,950400,2020-07-21,2020-08-01
7,318,22,320,864000,2020-08-01,2020-08-11
7,318,23,99,864000,2020-08-11,2020-08-21
7,318,24,101,950400,2020-08-21,2020-09-01
7,318,25,87,864000,2020-09-01,2020-09-11
7,318,26,125,864000,2020-09-11,2020-09-21
7,318,27,108,864000,2020-09-21,2020-10-01
7,318,28,4,864000,2020-10-01,2020-10-11
7,319,1,8,864000,2020-01-01,2020-01-11
7,319,2,10,864000,2020-01-11,2020-01-21
7,319,3,16,950400,2020-01-21,2020-02-01
7,319,4,2,864000,2020-02-01,2020-02-11
7,319,5,133,864000,2020-02-11,2020-02-21
7,319,6,123,777600,2020-02-21,2020-03-01
7,319,7,168,864000,2020-03-01,2020-03-11
7,319,8,213,864000,2020-03-11,2020-03-21
7,319,9,262,950400,2020-03-21,2020-04-01
7,319,10,297,864000,2020-04-01,2020-04-11
7,319,11,299,864000,2020-04-11,2020-04-21
7,319,12,322,864000,2020-04-21,2020-05-01
7,319,13,325,864000,2020-05-01,2020-05-11
7,319,14,225,864000,2020-05-11,2020-05-21
7,319,15,417,950400,2020-05-21,2020-06-01
7,319,16,365,864000,2020-06-01,2020-06-11
7,319,17,374,864000,2020-06-11,2020-06-21
7,319,18,472,864000,2020-06-21,2020-07-01
7,319,19,432,864000,2020-07-01,2020-07-11
7,319,20,460,864000,2020-07-11,2020-07-21
7,319,21,534,950400,2020-07-21,2020-08-01
7,319,22,540,864000,2020-08-01,2020-08-11
7,319,23,438,864000,2020-08-11,2020-08-21
7,319,24,375,950400,2020-08-21,2020-09-01
7,319,25,294,864000,2020-09-01,2020-09-11
7,319,26,288,864000,2020-09-11,2020-09-21
7,319,27,364,864000,2020-09-21,2020-10-01
7,319,28,374,864000,2020-10-01,2020-10-11
7,319,29,220,864000,2020-10-11,2020-10-21
7,319,30,210,950400,2020-10-21,2020-11-01
7,319,31,136,864000,2020-11-01,2020-11-11
7,319,32,69,864000,2020-11-11,2020-11-21
7,319,33,71,864000,2020-11-21,2020-12-01
7,319,34,77,864000,2020-12-01,2020-12-11
7,319,35,36,864000,2020-12-11,2020-12-21
7,319,36,44,864000,2020-12-21,2020-12-31
7,320,22,16,864000,2020-08-01,2020-08-11
7,320,23,26,864000,2020-08-11,2020-08-21
7,321,5,3,864000,2020-02-11,2020-02-21
7,321,6,4,777600,2020-02-21,2020-03-01
7,321,7,7,864000,2020-03-01,2020-03-11
7,321,8,124,864000,2020-03-11,2020-03-21
7,321,9,154,950400,2020-03-21,2020-04-01
7,321,10,294,864000,2020-04-01,2020-04-11
7,321,11,349,864000,2020-04-11,2020-04-21
7,321,12,306,864000,2020-04-21,2020-05-01
7,321,13,424,864000,2020-05-01,2020-05-11
7,321,14,594,864000,2020-05-11,2020-05-21
7,321,15,1479,950400,2020-05-21,2020-06-01
7,321,16,1049,864000,2020-06-01,2020-06-11
7,321,17,512,864000,2020-06-11,2020-06-21
7,321,18,998,864000,2020-06-21,2020-07-01
7,321,19,643,864000,2020-07-01,2020-07-11
7,321,20,963,864000,2020-07-11,2020-07-21
7,321,21,603,950400,2020-07-21,2020-08-01
7,321,22,782,864000,2020-08-01,2020-08-11
7,321,23,1166,864000,2020-08-11,2020-08-21
7,321,24,952,950400,2020-08-21,2020-09-01
7,321,25,304,864000,2020-09-01,2020-09-11
7,321,26,253,864000,2020-09-11,2020-09-21
7,321,27,255,864000,2020-09-21,2020-10-01
7,321,28,77,864000,2020-10-01,2020-10-11
7,321,30,10,950400,2020-10-21,2020-11-01
7,322,6,171,777600,2020-02-21,2020-03-01
7,322,7,227,864000,2020-03-01,2020-03-11
7,322,8,352,864000,2020-03-11,2020-03-21
7,322,9,326,950400,2020-03-21,2020-04-01
7,322,10,360,864000,2020-04-01,2020-04-11
7,322,11,486,864000,2020-04-11,2020-04-21
7,322,12,408,864000,2020-04-21,2020-05-01
7,322,13,569,864000,2020-05-01,2020-05-11
7,322,14,916,864000,2020-05-11,2020-05-21
7,322,15,1157,950400,2020-05-21,2020-06-01
7,322,16,765,864000,2020-06-01,2020-06-11
7,322,17,785,864000,2020-06-11,2020-06-21
7,322,18,1040,864000,2020-06-21,2020-07-01
7,322,19,953,864000,2020-07-01,2020-07-11
7,322,20,913,864000,2020-07-11,2020-07-21
7,322,21,1498,950400,2020-07-21,2020-08-01
7,322,22,1184,864000,2020-08-01,2020-08-11
7,322,23,900,864000,2020-08-11,2020-08-21
7,322,24,1005,950400,2020-08-21,2020-09-01
7,322,25,839,864000,2020-09-01,2020-09-11
7,322,26,647,864000,2020-09-11,2020-09-21
7,322,27,533,864000,2020-09-21,2020-10-01
7,322,28,347,864000,2020-10-01,2020-10-11
7,322,29,369,864000,2020-10-11,2020-10-21
7,322,30,285,950400,2020-10-21,2020-11-01
7,322,31,218,864000,2020-11-01,2020-11-11
7,322,32,109,864000,2020-11-11,2020-11-21
7,322,33,78,864000,2020-11-21,2020-12-01
7,322,34,62,864000,2020-12-01,2020-12-11
7,323,17,133,864000,2020-06-11,2020-06-21
7,323,18,117,864000,2020-06-21,2020-07-01
7,323,19,117,864000,2020-07-01,2020-07-11
7,323,20,306,864000,2020-07-11,2020-07-21
7,323,21,658,950400,2020-07-21,2020-08-01
7,323,22,609,864000,2020-08-01,2020-08-11
7,323,23,448,864000,2020-08-11,2020-08-21
7,323,24,506,950400,2020-08-21,2020-09-01
7,323,25,396,864000,2020-09-01,2020-09-11
7,323,26,481,864000,2020-09-11,2020-09-21
7,323,27,378,864000,2020-09-21,2020-10-01
7,323,28,365,864000,2020-10-01,2020-10-11
7,323,29,365,864000,2020-10-11,2020-10-21
7,323,30,219,950400,2020-10-21,2020-11-01
7,323,31,151,864000,2020-11-01,2020-11-11
7,323,32,105,864000,2020-11-11,2020-11-21
7,323,33,4,864000,2020-11-21,2020-12-01
7,324,17,116,864000,2020-06-11,2020-06-21
7,324,18,106,864000,2020-06-21,2020-07-01
7,324,19,189,864000,2020-07-01,2020-07-11
7,324,20,385,864000,2020-07-11,2020-07-21
7,324,21,451,950400,2020-07-21,2020-08-01
7,324,22,359,864000,2020-08-01,2020-08-11
7,324,23,342,864000,2020-08-11,2020-08-21
7,324,24,310,950400,2020-08-21,2020-09-01
7,324,25,247,864000,2020-09-01,2020-09-11
7,324,26,211,864000,2020-09-11,2020-09-21
7,324,27,47,864000,2020-09-21,2020-10-01
7,325,1,1,864000,2020-01-01,2020-01-11
7,325,2,22,864000,2020-01-11,2020-01-21
7,325,3,45,950400,2020-01-21,2020-02-01
7,325,4,67,864000,2020-02-01,2020-02-11
7,325,5,178,864000,2020-02-11,2020-02-21
7,325,6,460,777600,2020-02-21,2020-03-01
7,325,7,799,864000,2020-03-01,2020-03-11
7,325,8,829,864000,2020-03-11,2020-03-21
7,325,9,736,950400,2020-03-21,2020-04-01
7,325,10,806,864000,2020-04-01,2020-04-11
7,325,11,873,864000,2020-04-11,2020-04-21
7,325,12,1040,864000,2020-04-21,2020-05-01
7,325,13,1066,864000,2020-05-01,2020-05-11
7,325,14,1132,864000,2020-05-11,2020-05-21
7,325,15,1309,950400,2020-05-21,2020-06-01
7,325,16,1205,864000,2020-06-01,2020-06-11
7,325,17,1227,864000,2020-06-11,2020-06-21
7,325,18,1206,864000,2020-06-21,2020-07-01
7,325,19,1207,864000,2020-07-01,2020-07-11
7,325,20,1022,864000,2020-07-11,2020-07-21
7,325,21,1361,950400,2020-07-21,2020-08-01
7,325,22,1134,864000,2020-08-01,2020-08-11
7,325,23,1222,864000,2020-08-11,2020-08-21
7,325,24,1368,950400,2020-08-21,2020-09-01
7,325,25,1287,864000,2020-09-01,2020-09-11
7,325,26,1139,864000,2020-09-11,2020-09-21
7,325,27,1089,864000,2020-09-21,2020-10-01
7,325,28,913,864000,2020-10-01,2020-10-11
7,325,29,838,864000,2020-10-11,2020-10-21
7,325,30,804,950400,2020-10-21,2020-11-01
7,325,31,487,864000,2020-11-01,2020-11-11
7,325,32,347,864000,2020-11-11,2020-11-21
7,325,33,216,864000,2020-11-21,2020-12-01
7,325,34,105,864000,2020-12-01,2020-12-11
7,325,35,2,864000,2020-12-11,2020-12-21
7,325,36,1,864000,2020-12-21,2020-12-31
7,326,16,18,864000,2020-06-01,2020-06-11
7,326,17,78,864000,2020-06-11,2020-06-21
7,326,18,54,864000,2020-06-21,2020-07-01
7,327,16,17,864000,2020-06-01,2020-06-11
7,327,17,44,864000,2020-06-11,2020-06-21
7,328,16,20,864000,2020-06-01,2020-06-11
7,328,17,94,864000,2020-06-11,2020-06-21
7,328,18,161,864000,2020-06-21,2020-07-01
7,328,19,215,864000,2020-07-01,2020-07-11
7,328,20,313,864000,2020-07-11,2020-07-21
7,328,21,262,950400,2020-07-21,2020-08-01
7,328,22,306,864000,2020-08-01,2020-08-11
7,328,23,126,864000,2020-08-11,2020-08-21
7,328,24,88,950400,2020-08-21,2020-09-01
7,328,25,73,864000,2020-09-01,2020-09-11
7,328,26,192,864000,2020-09-11,2020-09-21
7,329,1,53,864000,2020-01-01,2020-01-11
7,329,2,66,864000,2020-01-11,2020-01-21
7,329,3,78,950400,2020-01-21,2020-02-01
7,329,4,61,864000,2020-02-01,2020-02-11
7,329,5,80,864000,2020-02-11,2020-02-21
7,329,6,85,777600,2020-02-21,2020-03-01
7,329,7,192,864000,2020-03-01,2020-03-11
7,329,8,337,864000,2020-03-11,2020-03-21
7,329,9,301,950400,2020-03-21,2020-04-01
7,329,10,506,864000,2020-04-01,2020-04-11
7,329,11,631,864000,2020-04-11,2020-04-21
7,329,12,686,864000,2020-04-21,2020-05-01
7,329,13,781,864000,2020-05-01,2020-05-11
7,329,14,874,864000,2020-05-11,2020-05-21
7,329,15,800,950400,2020-05-21,2020-06-01
7,329,16,676,864000,2020-06-01,2020-06-11
7,329,17,920,864000,2020-06-11,2020-06-21
7,329,18,747,864000,2020-06-21,2020-07-01
7,329,19,1150,864000,2020-07-01,2020-07-11
7,329,20,1115,864000,2020-07-11,2020-07-21
7,329,21,1378,950400,2020-07-21,2020-08-01
7,329,22,1271,864000,2020-08-01,2020-08-11
7,329,23,1329,864000,2020-08-11,2020-08-21
7,329,24,1329,950400,2020-08-21,2020-09-01
7,329,25,1098,864000,2020-09-01,2020-09-11
7,329,26,858,864000,2020-09-11,2020-09-21
7,329,27,452,864000,2020-09-21,2020-10-01
7,329,28,102,864000,2020-10-01,2020-10-11
7,329,29,99,864000,2020-10-11,2020-10-21
7,329,30,117,950400,2020-10-21,2020-11-01
7,329,31,97,864000,2020-11-01,2020-11-11
7,329,32,77,864000,2020-11-11,2020-11-21
7,329,33,61,864000,2020-11-21,2020-12-01
